time	FADEC_LA_Corrected_N2_Speed
09:23:11:029	0.0
09:23:11:091	0.0
09:23:11:154	0.0
09:23:11:216	0.0
09:23:11:279	0.0
09:23:11:341	0.0
09:23:11:404	0.0
09:23:11:466	0.0
09:23:11:529	0.0
09:23:11:591	0.0
09:23:11:654	0.0
09:23:11:716	0.0
09:23:11:779	0.0
09:23:11:841	0.0
09:23:11:904	0.0
09:23:11:966	0.0
09:23:12:029	0.0
09:23:12:091	0.0
09:23:12:154	0.0
09:23:12:216	0.0
09:23:12:279	0.0
09:23:12:341	0.0
09:23:12:404	0.0
09:23:12:466	0.0
09:23:12:529	0.0
09:23:12:591	0.0
09:23:12:654	0.0
09:23:12:716	0.0
09:23:12:779	0.0
09:23:12:841	0.0
09:23:12:904	0.0
09:23:12:966	0.0
09:23:13:029	0.0
09:23:13:091	0.0
09:23:13:154	0.0
09:23:13:216	0.0
09:23:13:279	0.0
09:23:13:341	0.0
09:23:13:404	0.0
09:23:13:466	0.0
09:23:13:529	0.0
09:23:13:591	0.0
09:23:13:654	0.0
09:23:13:716	0.0
09:23:13:779	0.0
09:23:13:841	0.0
09:23:13:904	0.0
09:23:13:966	0.0
09:23:14:029	0.0
09:23:14:091	0.0
09:23:14:154	0.0
09:23:14:216	0.0
09:23:14:279	0.0
09:23:14:341	0.0
09:23:14:404	0.0
09:23:14:466	0.0
09:23:14:529	0.0
09:23:14:591	0.0
09:23:14:654	0.0
09:23:14:716	0.0
09:23:14:779	0.0
09:23:14:841	0.0
09:23:14:904	0.0
09:23:14:966	0.0
09:23:15:029	0.0
09:23:15:091	0.0
09:23:15:154	0.0
09:23:15:216	0.0
09:23:15:279	0.0
09:23:15:341	0.0
09:23:15:404	0.0
09:23:15:466	0.0
09:23:15:529	0.0
09:23:15:591	0.0
09:23:15:654	0.0
09:23:15:716	0.0
09:23:15:779	0.0
09:23:15:841	0.0
09:23:15:904	0.0
09:23:15:966	0.0
09:23:16:029	0.0
09:23:16:091	0.0
09:23:16:154	0.0
09:23:16:216	0.0
09:23:16:279	0.0
09:23:16:341	0.0
09:23:16:404	0.0
09:23:16:466	0.0
09:23:16:529	0.0
09:23:16:591	0.0
09:23:16:654	0.0
09:23:16:716	0.0
09:23:16:779	0.0
09:23:16:841	0.0
09:23:16:904	0.0
09:23:16:966	0.0
09:23:17:029	0.0
09:23:17:091	0.0
09:23:17:154	0.0
09:23:17:216	0.0
09:23:17:279	0.0
09:23:17:341	0.0
09:23:17:404	0.0
09:23:17:466	0.0
09:23:17:529	0.0
09:23:17:591	0.0
09:23:17:654	0.0
09:23:17:716	0.0
09:23:17:779	0.0
09:23:17:841	0.0
09:23:17:904	0.0
09:23:17:966	0.0
09:23:18:029	0.0
09:23:18:091	0.0
09:23:18:154	0.0
09:23:18:216	0.0
09:23:18:279	0.0
09:23:18:341	0.0
09:23:18:404	0.0
09:23:18:466	0.0
09:23:18:529	0.0
09:23:18:591	0.0
09:23:18:654	0.0
09:23:18:716	0.0
09:23:18:779	0.0
09:23:18:841	0.0
09:23:18:904	0.0
09:23:18:966	0.0
09:23:19:029	0.0
09:23:19:091	0.0
09:23:19:154	0.0
09:23:19:216	0.0
09:23:19:279	0.0
09:23:19:341	0.0
09:23:19:404	0.0
09:23:19:466	0.0
09:23:19:529	0.0
09:23:19:591	0.0
09:23:19:654	0.0
09:23:19:716	0.0
09:23:19:779	0.0
09:23:19:841	0.0
09:23:19:904	0.0
09:23:19:966	0.0
09:23:20:029	0.0
09:23:20:091	0.0
09:23:20:154	0.0
09:23:20:216	0.0
09:23:20:279	0.0
09:23:20:341	0.0
09:23:20:404	0.0
09:23:20:466	0.0
09:23:20:529	0.0
09:23:20:591	0.0
09:23:20:654	0.0
09:23:20:716	0.0
09:23:20:779	0.0
09:23:20:841	0.0
09:23:20:904	0.0
09:23:20:966	0.0
09:23:21:029	0.0
09:23:21:091	0.0
09:23:21:154	0.0
09:23:21:216	0.0
09:23:21:279	0.0
09:23:21:341	0.0
09:23:21:404	0.0
09:23:21:466	0.0
09:23:21:529	0.0
09:23:21:591	0.0
09:23:21:654	0.0
09:23:21:716	0.0
09:23:21:779	0.0
09:23:21:841	0.0
09:23:21:904	0.0
09:23:21:966	0.0
09:23:22:029	0.0
09:23:22:091	0.0
09:23:22:154	0.0
09:23:22:216	0.0
09:23:22:279	0.0
09:23:22:341	0.0
09:23:22:404	0.0
09:23:22:466	0.0
09:23:22:529	0.0
09:23:22:591	0.0
09:23:22:654	0.0
09:23:22:716	0.0
09:23:22:779	0.0
09:23:22:841	0.0
09:23:22:904	0.0
09:23:22:966	0.0
09:23:23:029	0.0
09:23:23:091	0.0
09:23:23:154	0.0
09:23:23:216	0.0
09:23:23:279	0.0
09:23:23:341	0.0
09:23:23:404	0.0
09:23:23:466	0.0
09:23:23:529	0.0
09:23:23:591	0.0
09:23:23:654	0.0
09:23:23:716	0.0
09:23:23:779	0.0
09:23:23:841	0.0
09:23:23:904	0.0
09:23:23:966	0.0
09:23:24:029	0.0
09:23:24:091	0.0
09:23:24:154	0.0
09:23:24:216	0.0
09:23:24:279	0.0
09:23:24:341	0.0
09:23:24:404	0.0
09:23:24:466	0.0
09:23:24:529	0.0
09:23:24:591	0.0
09:23:24:654	0.0
09:23:24:716	0.0
09:23:24:779	0.0
09:23:24:841	0.0
09:23:24:904	0.0
09:23:24:966	0.0
09:23:25:029	0.0
09:23:25:091	0.0
09:23:25:154	0.0
09:23:25:216	0.0
09:23:25:279	0.0
09:23:25:341	0.0
09:23:25:404	0.0
09:23:25:466	0.0
09:23:25:529	0.0
09:23:25:591	0.0
09:23:25:654	0.0
09:23:25:716	0.0
09:23:25:779	0.0
09:23:25:841	0.0
09:23:25:904	0.0
09:23:25:966	0.0
09:23:26:029	0.0
09:23:26:091	0.0
09:23:26:154	0.0
09:23:26:216	0.0
09:23:26:279	0.0
09:23:26:341	0.0
09:23:26:404	0.0
09:23:26:466	0.0
09:23:26:529	0.0
09:23:26:591	0.0
09:23:26:654	0.0
09:23:26:716	0.0
09:23:26:779	0.0
09:23:26:841	0.0
09:23:26:904	0.0
09:23:26:966	0.0
09:23:27:029	0.0
09:23:27:091	0.0
09:23:27:154	0.0
09:23:27:216	0.0
09:23:27:279	0.0
09:23:27:341	0.0
09:23:27:404	0.0
09:23:27:466	0.0
09:23:27:529	0.0
09:23:27:591	0.0
09:23:27:654	0.0
09:23:27:716	0.0
09:23:27:779	0.0
09:23:27:841	0.0
09:23:27:904	0.0
09:23:27:966	0.0
09:23:28:029	0.0
09:23:28:091	0.0
09:23:28:154	0.0
09:23:28:216	0.0
09:23:28:279	0.0
09:23:28:341	0.0
09:23:28:404	0.0
09:23:28:466	0.0
09:23:28:529	0.0
09:23:28:591	0.0
09:23:28:654	0.0
09:23:28:716	0.0
09:23:28:779	0.0
09:23:28:841	0.0
09:23:28:904	0.0
09:23:28:966	0.0
09:23:29:029	0.0
09:23:29:091	0.0
09:23:29:154	0.0
09:23:29:216	0.0
09:23:29:279	0.0
09:23:29:341	0.0
09:23:29:404	0.0
09:23:29:466	0.0
09:23:29:529	0.0
09:23:29:591	0.0
09:23:29:654	0.0
09:23:29:716	0.0
09:23:29:779	0.0
09:23:29:841	0.0
09:23:29:904	0.0
09:23:29:966	0.0
09:23:30:029	0.0
09:23:30:091	0.0
09:23:30:154	0.0
09:23:30:216	0.0
09:23:30:279	0.0
09:23:30:341	0.0
09:23:30:404	0.0
09:23:30:466	0.0
09:23:30:529	0.0
09:23:30:591	0.0
09:23:30:654	0.0
09:23:30:716	0.0
09:23:30:779	0.0
09:23:30:841	0.0
09:23:30:904	0.0
09:23:30:966	0.0
09:23:31:029	0.0
09:23:31:091	0.0
09:23:31:154	0.0
09:23:31:216	0.0
09:23:31:279	0.0
09:23:31:341	0.0
09:23:31:404	0.0
09:23:31:466	0.0
09:23:31:529	0.0
09:23:31:591	0.0
09:23:31:654	0.0
09:23:31:716	0.0
09:23:31:779	0.0
09:23:31:841	0.0
09:23:31:904	0.0
09:23:31:966	0.0
09:23:32:029	0.0
09:23:32:091	0.0
09:23:32:154	0.0
09:23:32:216	0.0
09:23:32:279	0.0
09:23:32:341	0.0
09:23:32:404	0.0
09:23:32:466	0.0
09:23:32:529	0.0
09:23:32:591	0.0
09:23:32:654	0.0
09:23:32:716	0.0
09:23:32:779	0.0
09:23:32:841	0.0
09:23:32:904	0.0
09:23:32:966	0.0
09:23:33:029	0.0
09:23:33:091	0.0
09:23:33:154	0.0
09:23:33:216	0.0
09:23:33:279	0.0
09:23:33:341	0.0
09:23:33:404	0.0
09:23:33:466	0.0
09:23:33:529	0.0
09:23:33:591	0.0
09:23:33:654	0.0
09:23:33:716	0.0
09:23:33:779	0.0
09:23:33:841	0.0
09:23:33:904	0.0
09:23:33:966	0.0
09:23:34:029	0.0
09:23:34:091	0.0
09:23:34:154	0.0
09:23:34:216	0.0
09:23:34:279	0.0
09:23:34:341	0.0
09:23:34:404	0.0
09:23:34:466	0.0
09:23:34:529	0.0
09:23:34:591	0.0
09:23:34:654	0.0
09:23:34:716	0.0
09:23:34:779	0.0
09:23:34:841	0.0
09:23:34:904	0.0
09:23:34:966	0.0
09:23:35:029	0.0
09:23:35:091	0.0
09:23:35:154	0.0
09:23:35:216	0.0
09:23:35:279	0.0
09:23:35:341	0.0
09:23:35:404	0.0
09:23:35:466	0.0
09:23:35:529	0.0
09:23:35:591	0.0
09:23:35:654	0.0
09:23:35:716	0.0
09:23:35:779	0.0
09:23:35:841	0.0
09:23:35:904	0.0
09:23:35:966	0.0
09:23:36:029	0.0
09:23:36:091	0.0
09:23:36:154	0.0
09:23:36:216	0.0
09:23:36:279	0.0
09:23:36:341	0.0
09:23:36:404	0.0
09:23:36:466	0.0
09:23:36:529	0.0
09:23:36:591	0.0
09:23:36:654	0.0
09:23:36:716	0.0
09:23:36:779	0.0
09:23:36:841	0.0
09:23:36:904	0.0
09:23:36:966	0.0
09:23:37:029	0.0
09:23:37:091	0.0
09:23:37:154	0.0
09:23:37:216	0.0
09:23:37:279	0.0
09:23:37:341	0.0
09:23:37:404	0.0
09:23:37:466	0.0
09:23:37:529	0.0
09:23:37:591	0.0
09:23:37:654	0.0
09:23:37:716	0.0
09:23:37:779	0.0
09:23:37:841	0.0
09:23:37:904	0.0
09:23:37:966	0.0
09:23:38:029	0.0
09:23:38:091	0.0
09:23:38:154	0.0
09:23:38:216	0.0
09:23:38:279	0.0
09:23:38:341	0.0
09:23:38:404	0.0
09:23:38:466	0.0
09:23:38:529	0.0
09:23:38:591	0.0
09:23:38:654	0.0
09:23:38:716	0.0
09:23:38:779	0.0
09:23:38:841	0.0
09:23:38:904	0.0
09:23:38:966	0.0
09:23:39:029	0.0
09:23:39:091	0.0
09:23:39:154	0.0
09:23:39:216	0.0
09:23:39:279	0.0
09:23:39:341	0.0
09:23:39:404	0.0
09:23:39:466	0.0
09:23:39:529	0.0
09:23:39:591	0.0
09:23:39:654	0.0
09:23:39:716	0.0
09:23:39:779	0.0
09:23:39:841	0.0
09:23:39:904	0.0
09:23:39:966	0.0
09:23:40:029	0.0
09:23:40:091	0.0
09:23:40:154	0.0
09:23:40:216	0.0
09:23:40:279	0.0
09:23:40:341	0.0
09:23:40:404	0.0
09:23:40:466	0.0
09:23:40:529	0.0
09:23:40:591	0.0
09:23:40:654	0.0
09:23:40:716	0.0
09:23:40:779	0.0
09:23:40:841	0.0
09:23:40:904	0.0
09:23:40:966	0.0
09:23:41:029	0.0
09:23:41:091	0.0
09:23:41:154	0.0
09:23:41:216	0.0
09:23:41:279	0.0
09:23:41:341	0.0
09:23:41:404	0.0
09:23:41:466	0.0
09:23:41:529	0.0
09:23:41:591	0.0
09:23:41:654	0.0
09:23:41:716	0.0
09:23:41:779	0.0
09:23:41:841	0.0
09:23:41:904	0.0
09:23:41:966	0.0
09:23:42:029	0.0
09:23:42:091	0.0
09:23:42:154	0.0
09:23:42:216	0.0
09:23:42:279	0.0
09:23:42:341	0.0
09:23:42:404	0.0
09:23:42:466	0.0
09:23:42:529	0.0
09:23:42:591	0.0
09:23:42:654	0.0
09:23:42:716	0.0
09:23:42:779	0.0
09:23:42:841	0.0
09:23:42:904	0.0
09:23:42:966	0.0
09:23:43:029	0.0
09:23:43:091	0.0
09:23:43:154	0.0
09:23:43:216	0.0
09:23:43:279	0.0
09:23:43:341	0.0
09:23:43:404	0.0
09:23:43:466	0.0
09:23:43:529	0.0
09:23:43:591	0.0
09:23:43:654	0.0
09:23:43:716	0.0
09:23:43:779	0.0
09:23:43:841	0.0
09:23:43:904	0.0
09:23:43:966	0.0
09:23:44:029	0.0
09:23:44:091	0.0
09:23:44:154	0.0
09:23:44:216	0.0
09:23:44:279	0.0
09:23:44:341	0.0
09:23:44:404	0.0
09:23:44:466	0.0
09:23:44:529	0.0
09:23:44:591	0.0
09:23:44:654	0.0
09:23:44:716	0.0
09:23:44:779	0.0
09:23:44:841	0.0
09:23:44:904	0.0
09:23:44:966	0.0
09:23:45:029	0.0
09:23:45:091	0.0
09:23:45:154	0.0
09:23:45:216	0.0
09:23:45:279	0.0
09:23:45:341	0.0
09:23:45:404	0.0
09:23:45:466	0.0
09:23:45:529	0.0
09:23:45:591	0.0
09:23:45:654	0.0
09:23:45:716	0.0
09:23:45:779	0.0
09:23:45:841	0.0
09:23:45:904	0.0
09:23:45:966	0.0
09:23:46:029	0.0
09:23:46:091	0.0
09:23:46:154	0.0
09:23:46:216	0.0
09:23:46:279	0.0
09:23:46:341	0.0
09:23:46:404	0.0
09:23:46:466	0.0
09:23:46:529	0.0
09:23:46:591	0.0
09:23:46:654	0.0
09:23:46:716	0.0
09:23:46:779	0.0
09:23:46:841	0.0
09:23:46:904	0.0
09:23:46:966	0.0
09:23:47:029	0.0
09:23:47:091	0.0
09:23:47:154	0.0
09:23:47:216	0.0
09:23:47:279	0.0
09:23:47:341	0.0
09:23:47:404	0.0
09:23:47:466	0.0
09:23:47:529	0.0
09:23:47:591	0.0
09:23:47:654	0.0
09:23:47:716	0.0
09:23:47:779	0.0
09:23:47:841	0.0
09:23:47:904	0.0
09:23:47:966	0.0
09:23:48:029	0.0
09:23:48:091	0.0
09:23:48:154	0.0
09:23:48:216	0.0
09:23:48:279	0.0
09:23:48:341	0.0
09:23:48:404	0.0
09:23:48:466	0.0
09:23:48:529	0.0
09:23:48:591	0.0
09:23:48:654	0.0
09:23:48:716	0.0
09:23:48:779	0.0
09:23:48:841	0.0
09:23:48:904	0.0
09:23:48:966	0.0
09:23:49:029	0.0
09:23:49:091	0.0
09:23:49:154	0.0
09:23:49:216	0.0
09:23:49:279	0.0
09:23:49:341	0.0
09:23:49:404	0.0
09:23:49:466	0.0
09:23:49:529	0.0
09:23:49:591	0.0
09:23:49:654	0.0
09:23:49:716	0.0
09:23:49:779	0.0
09:23:49:841	0.0
09:23:49:904	0.0
09:23:49:966	0.0
09:23:50:029	0.0
09:23:50:091	0.0
09:23:50:154	0.0
09:23:50:216	0.0
09:23:50:279	0.0
09:23:50:341	0.0
09:23:50:404	0.0
09:23:50:466	0.0
09:23:50:529	0.0
09:23:50:591	0.0
09:23:50:654	0.0
09:23:50:716	0.0
09:23:50:779	0.0
09:23:50:841	0.0
09:23:50:904	0.0
09:23:50:966	0.0
09:23:51:029	0.0
09:23:51:091	0.0
09:23:51:154	0.0
09:23:51:216	0.0
09:23:51:279	0.0
09:23:51:341	0.0
09:23:51:404	0.0
09:23:51:466	0.0
09:23:51:529	0.0
09:23:51:591	0.0
09:23:51:654	0.0
09:23:51:716	0.0
09:23:51:779	0.0
09:23:51:841	0.0
09:23:51:904	0.0
09:23:51:966	0.0
09:23:52:029	0.0
09:23:52:091	0.0
09:23:52:154	0.0
09:23:52:216	0.0
09:23:52:279	0.0
09:23:52:341	0.0
09:23:52:404	0.0
09:23:52:466	0.0
09:23:52:529	0.0
09:23:52:591	0.0
09:23:52:654	0.0
09:23:52:716	0.0
09:23:52:779	0.0
09:23:52:841	0.0
09:23:52:904	0.0
09:23:52:966	0.0
09:23:53:029	0.0
09:23:53:091	0.0
09:23:53:154	0.0
09:23:53:216	0.0
09:23:53:279	0.0
09:23:53:341	0.0
09:23:53:404	0.0
09:23:53:466	0.0
09:23:53:529	0.0
09:23:53:591	0.0
09:23:53:654	0.0
09:23:53:716	0.0
09:23:53:779	0.0
09:23:53:841	0.0
09:23:53:904	0.0
09:23:53:966	0.0
09:23:54:029	0.0
09:23:54:091	0.0
09:23:54:154	0.0
09:23:54:216	0.0
09:23:54:279	0.0
09:23:54:341	0.0
09:23:54:404	0.0
09:23:54:466	0.0
09:23:54:529	0.0
09:23:54:591	0.0
09:23:54:654	0.0
09:23:54:716	0.0
09:23:54:779	0.0
09:23:54:841	0.0
09:23:54:904	0.0
09:23:54:966	0.0
09:23:55:029	0.0
09:23:55:091	0.0
09:23:55:154	0.0
09:23:55:216	0.0
09:23:55:279	0.0
09:23:55:341	0.0
09:23:55:404	0.0
09:23:55:466	0.0
09:23:55:529	0.0
09:23:55:591	0.0
09:23:55:654	0.0
09:23:55:716	0.0
09:23:55:779	0.0
09:23:55:841	0.0
09:23:55:904	0.0
09:23:55:966	0.0
09:23:56:029	0.0
09:23:56:091	0.0
09:23:56:154	0.0
09:23:56:216	0.0
09:23:56:279	0.0
09:23:56:341	0.0
09:23:56:404	0.0
09:23:56:466	0.0
09:23:56:529	0.0
09:23:56:591	0.0
09:23:56:654	0.0
09:23:56:716	0.0
09:23:56:779	0.0
09:23:56:841	0.0
09:23:56:904	0.0
09:23:56:966	0.0
09:23:57:029	0.0
09:23:57:091	0.0
09:23:57:154	0.0
09:23:57:216	0.0
09:23:57:279	0.0
09:23:57:341	0.0
09:23:57:404	0.0
09:23:57:466	0.0
09:23:57:529	0.0
09:23:57:591	0.0
09:23:57:654	0.0
09:23:57:716	0.0
09:23:57:779	0.0
09:23:57:841	0.0
09:23:57:904	0.0
09:23:57:966	0.0
09:23:58:029	0.0
09:23:58:091	0.0
09:23:58:154	0.0
09:23:58:216	0.0
09:23:58:279	0.0
09:23:58:341	0.0
09:23:58:404	0.0
09:23:58:466	0.0
09:23:58:529	0.0
09:23:58:591	0.0
09:23:58:654	0.0
09:23:58:716	0.0
09:23:58:779	0.0
09:23:58:841	0.0
09:23:58:904	0.0
09:23:58:966	0.0
09:23:59:029	0.0
09:23:59:091	0.0
09:23:59:154	0.0
09:23:59:216	0.0
09:23:59:279	0.0
09:23:59:341	0.0
09:23:59:404	0.0
09:23:59:466	0.0
09:23:59:529	0.0
09:23:59:591	0.0
09:23:59:654	0.0
09:23:59:716	0.0
09:23:59:779	0.0
09:23:59:841	0.0
09:23:59:904	0.0
09:23:59:966	0.0
09:24:00:029	0.0
09:24:00:091	0.0
09:24:00:154	0.0
09:24:00:216	0.0
09:24:00:279	0.0
09:24:00:341	0.0
09:24:00:404	0.0
09:24:00:466	0.0
09:24:00:529	0.0
09:24:00:591	0.0
09:24:00:654	0.0
09:24:00:716	0.0
09:24:00:779	0.0
09:24:00:841	0.0
09:24:00:904	0.0
09:24:00:966	0.0
09:24:01:029	0.0
09:24:01:091	0.0
09:24:01:154	0.0
09:24:01:216	0.0
09:24:01:279	0.0
09:24:01:341	0.0
09:24:01:404	0.0
09:24:01:466	0.0
09:24:01:529	0.0
09:24:01:591	0.0
09:24:01:654	0.0
09:24:01:716	0.0
09:24:01:779	0.0
09:24:01:841	0.0
09:24:01:904	0.0
09:24:01:966	0.0
09:24:02:029	0.0
09:24:02:091	0.0
09:24:02:154	0.0
09:24:02:216	0.0
09:24:02:279	0.0
09:24:02:341	0.0
09:24:02:404	0.0
09:24:02:466	0.0
09:24:02:529	0.0
09:24:02:591	0.0
09:24:02:654	0.0
09:24:02:716	0.0
09:24:02:779	0.0
09:24:02:841	0.0
09:24:02:904	0.0
09:24:02:966	0.0
09:24:03:029	0.0
09:24:03:091	0.0
09:24:03:154	0.0
09:24:03:216	0.0
09:24:03:279	0.0
09:24:03:341	0.0
09:24:03:404	0.0
09:24:03:466	0.0
09:24:03:529	0.0
09:24:03:591	0.0
09:24:03:654	0.0
09:24:03:716	0.0
09:24:03:779	0.0
09:24:03:841	0.0
09:24:03:904	0.0
09:24:03:966	0.0
09:24:04:029	0.0
09:24:04:091	0.0
09:24:04:154	0.0
09:24:04:216	0.0
09:24:04:279	0.0
09:24:04:341	0.0
09:24:04:404	0.0
09:24:04:466	0.0
09:24:04:529	0.0
09:24:04:591	0.0
09:24:04:654	0.0
09:24:04:716	0.0
09:24:04:779	0.0
09:24:04:841	0.0
09:24:04:904	0.0
09:24:04:966	0.0
09:24:05:029	0.0
09:24:05:091	0.0
09:24:05:154	0.0
09:24:05:216	0.0
09:24:05:279	0.0
09:24:05:341	0.0
09:24:05:404	0.0
09:24:05:466	0.0
09:24:05:529	0.0
09:24:05:591	0.0
09:24:05:654	0.0
09:24:05:716	0.0
09:24:05:779	0.0
09:24:05:841	0.0
09:24:05:904	0.0
09:24:05:966	0.0
09:24:06:029	0.0
09:24:06:091	0.0
09:24:06:154	0.0
09:24:06:216	0.0
09:24:06:279	0.0
09:24:06:341	0.0
09:24:06:404	0.0
09:24:06:466	0.0
09:24:06:529	0.0
09:24:06:591	0.0
09:24:06:654	0.0
09:24:06:716	0.0
09:24:06:779	0.0
09:24:06:841	0.0
09:24:06:904	0.0
09:24:06:966	0.0
09:24:07:029	0.0
09:24:07:091	0.0
09:24:07:154	0.0
09:24:07:216	0.0
09:24:07:279	0.0
09:24:07:341	0.0
09:24:07:404	0.0
09:24:07:466	0.0
09:24:07:529	0.0
09:24:07:591	0.0
09:24:07:654	0.0
09:24:07:716	0.0
09:24:07:779	0.0
09:24:07:841	0.0
09:24:07:904	0.0
09:24:07:966	0.0
09:24:08:029	0.0
09:24:08:091	0.0
09:24:08:154	0.0
09:24:08:216	0.0
09:24:08:279	0.0
09:24:08:341	0.0
09:24:08:404	0.0
09:24:08:466	0.0
09:24:08:529	0.0
09:24:08:591	0.0
09:24:08:654	0.0
09:24:08:716	0.0
09:24:08:779	0.0
09:24:08:841	0.0
09:24:08:904	0.0
09:24:08:966	0.0
09:24:09:029	0.0
09:24:09:091	0.0
09:24:09:154	0.0
09:24:09:216	0.0
09:24:09:279	0.0
09:24:09:341	0.0
09:24:09:404	0.0
09:24:09:466	0.0
09:24:09:529	0.0
09:24:09:591	0.0
09:24:09:654	0.0
09:24:09:716	0.0
09:24:09:779	0.0
09:24:09:841	0.0
09:24:09:904	0.0
09:24:09:966	0.0
09:24:10:029	0.0
09:24:10:091	0.0
09:24:10:154	0.0
09:24:10:216	0.0
09:24:10:279	0.0
09:24:10:341	0.0
09:24:10:404	0.0
09:24:10:466	0.0
09:24:10:529	0.0
09:24:10:591	0.0
09:24:10:654	0.0
09:24:10:716	0.0
09:24:10:779	0.0
09:24:10:841	0.0
09:24:10:904	0.0
09:24:10:966	0.0
09:24:11:029	0.0
09:24:11:091	0.0
09:24:11:154	0.0
09:24:11:216	0.0
09:24:11:279	0.0
09:24:11:341	0.0
09:24:11:404	0.0
09:24:11:466	0.0
09:24:11:529	0.0
09:24:11:591	0.0
09:24:11:654	0.0
09:24:11:716	0.0
09:24:11:779	0.0
09:24:11:841	0.0
09:24:11:904	0.0
09:24:11:966	0.0
09:24:12:029	0.0
09:24:12:091	0.0
09:24:12:154	0.0
09:24:12:216	0.0
09:24:12:279	0.0
09:24:12:341	0.0
09:24:12:404	0.0
09:24:12:466	0.0
09:24:12:529	0.0
09:24:12:591	0.0
09:24:12:654	0.0
09:24:12:716	0.0
09:24:12:779	0.0
09:24:12:841	0.0
09:24:12:904	0.0
09:24:12:966	0.0
09:24:13:029	0.0
09:24:13:091	0.0
09:24:13:154	0.0
09:24:13:216	0.0
09:24:13:279	0.0
09:24:13:341	0.0
09:24:13:404	0.0
09:24:13:466	0.0
09:24:13:529	0.0
09:24:13:591	0.0
09:24:13:654	0.0
09:24:13:716	0.0
09:24:13:779	0.0
09:24:13:841	0.0
09:24:13:904	0.0
09:24:13:966	0.0
09:24:14:029	0.0
09:24:14:091	0.0
09:24:14:154	0.0
09:24:14:216	0.0
09:24:14:279	0.0
09:24:14:341	0.0
09:24:14:404	0.0
09:24:14:466	0.0
09:24:14:529	0.0
09:24:14:591	0.0
09:24:14:654	0.0
09:24:14:716	0.0
09:24:14:779	0.0
09:24:14:841	0.0
09:24:14:904	0.0
09:24:14:966	0.0
09:24:15:029	0.0
09:24:15:091	0.0
09:24:15:154	0.0
09:24:15:216	0.0
09:24:15:279	0.0
09:24:15:341	0.0
09:24:15:404	0.0
09:24:15:466	0.0
09:24:15:529	0.0
09:24:15:591	0.0
09:24:15:654	0.0
09:24:15:716	0.0
09:24:15:779	0.0
09:24:15:841	0.0
09:24:15:904	0.0
09:24:15:966	0.0
09:24:16:029	0.0
09:24:16:091	0.0
09:24:16:154	0.0
09:24:16:216	0.0
09:24:16:279	0.0
09:24:16:341	0.0
09:24:16:404	0.0
09:24:16:466	0.0
09:24:16:529	0.0
09:24:16:591	0.0
09:24:16:654	0.0
09:24:16:716	0.0
09:24:16:779	0.0
09:24:16:841	0.0
09:24:16:904	0.0
09:24:16:966	0.0
09:24:17:029	0.0
09:24:17:091	0.0
09:24:17:154	0.0
09:24:17:216	0.0
09:24:17:279	0.0
09:24:17:341	0.0
09:24:17:404	0.0
09:24:17:466	0.0
09:24:17:529	0.0
09:24:17:591	0.0
09:24:17:654	0.0
09:24:17:716	0.0
09:24:17:779	0.0
09:24:17:841	0.0
09:24:17:904	0.0
09:24:17:966	0.0
09:24:18:029	0.0
09:24:18:091	0.0
09:24:18:154	0.0
09:24:18:216	0.0
09:24:18:279	0.0
09:24:18:341	0.0
09:24:18:404	0.0
09:24:18:466	0.0
09:24:18:529	0.0
09:24:18:591	0.0
09:24:18:654	0.0
09:24:18:716	0.0
09:24:18:779	0.0
09:24:18:841	0.0
09:24:18:904	0.0
09:24:18:966	0.0
09:24:19:029	0.0
09:24:19:091	0.0
09:24:19:154	0.0
09:24:19:216	0.0
09:24:19:279	0.0
09:24:19:341	0.0
09:24:19:404	0.0
09:24:19:466	0.0
09:24:19:529	0.0
09:24:19:591	0.0
09:24:19:654	0.0
09:24:19:716	0.0
09:24:19:779	0.0
09:24:19:841	0.0
09:24:19:904	0.0
09:24:19:966	0.0
09:24:20:029	0.0
09:24:20:091	0.0
09:24:20:154	0.0
09:24:20:216	0.0
09:24:20:279	0.0
09:24:20:341	0.0
09:24:20:404	0.0
09:24:20:466	0.0
09:24:20:529	0.0
09:24:20:591	0.0
09:24:20:654	0.0
09:24:20:716	0.0
09:24:20:779	0.0
09:24:20:841	0.0
09:24:20:904	0.0
09:24:20:966	0.0
09:24:21:029	0.0
09:24:21:091	0.0
09:24:21:154	0.0
09:24:21:216	0.0
09:24:21:279	0.0
09:24:21:341	0.0
09:24:21:404	0.0
09:24:21:466	0.0
09:24:21:529	0.0
09:24:21:591	0.0
09:24:21:654	0.0
09:24:21:716	0.0
09:24:21:779	0.0
09:24:21:841	0.0
09:24:21:904	0.0
09:24:21:966	0.0
09:24:22:029	0.0
09:24:22:091	0.0
09:24:22:154	0.0
09:24:22:216	0.0
09:24:22:279	0.0
09:24:22:341	0.0
09:24:22:404	0.0
09:24:22:466	0.0
09:24:22:529	0.0
09:24:22:591	0.0
09:24:22:654	0.0
09:24:22:716	0.0
09:24:22:779	0.0
09:24:22:841	0.0
09:24:22:904	0.0
09:24:22:966	0.0
09:24:23:029	0.0
09:24:23:091	0.0
09:24:23:154	0.0
09:24:23:216	0.0
09:24:23:279	0.0
09:24:23:341	0.0
09:24:23:404	0.0
09:24:23:466	0.0
09:24:23:529	0.0
09:24:23:591	0.0
09:24:23:654	0.0
09:24:23:716	0.0
